PDE6D	-0.502219366416592
ORC4L	0
SCHIP1	-0.481548231475075
NSL1	-0.376663182991941
CRBN	-0.36081161032667
CRYZL1	-0.198661466868813
ACYP2	-0.0894775145648702
MGST3	-0.135666874750757
PEX19	-0.282719433770556
MDH1	-0.154841449583973
ATP5L	-0.117346641301297
TSNAX	-0.333093790565535
MAT2B	-0.217693460175355
YPEL5	-0.313183336408953
TCEAL1	-0.281858610520015
CALM2	-0.162809189901507
ATP5F1	-0.318618044661606
COX5B	0.116024534210399
PEX11B	-0.312137660906042
IMPA1	-0.0796149925799582
TTC1	0.0901308688327392
GABARAPL2	-0.18806423093546
NDUFS3	-0.11453831549684
FBXO3	0.217574686702035
CCDC121	-0.225536459053854
CRYL1	-0.112706390058678
SNX11	-0.0876320314496618
GABRB2	-0.0968636730372123
SERPINI1	-0.000472416802021334
KCNK1	0.101349368658466
SNCG	-0.137408695840522
CPNE6	-0.0844164898363987
KCNJ3	-0.0408768195151247
GRM1	-0.0471588394506762
VIP	-0.0808742740283744
HPCAL4	-0.140181791127861
HPCA	-0.0906163747257107
CRYM	-0.0961842821156857
CCK	-0.0286821356558116
GPR22	-0.0932994369276587
CHN1	-0.0917176367057472
CA4	-0.154912189529545
ADD3	-0.109110292427813
CAMK2G	-0.0435848521865271
NTSR2	-0.14838892537515
AGXT2L1	-0.0460387281187655
EDG1	0
MYBPC1	0.0804204458523312
PPP1R1A	0.251096033114222
FEZF2	-0.155436366903285
LOC201229	0
SLCO1A2	-0.0942567456891258
DHRS9	-0.0959351272164233
FLJ22655	0
THTPA	-0.0774510733251545
SLC30A10	-0.278771965002825
ANXA3	-0.0537336040976027
FXYD1	-0.107369606927735
PARP8	0.00801252048909269
MAGEH1	-0.548675045051335
SLC16A7	-0.0197907873136546
PGBD5	0.0126163213368645
TPM3	0.302809118367553
CDC42	-0.0732179473425482
PSCD1	0
ENPP4	0.179727559745768
MMD	-0.147787477982166
FAM49B	0.0333125145407604
ARRB1	-0.0939609510923549
ROGDI	0.0117352630418395
GRM3	-0.160130543549344
SGK3	0.354472380716189
PLCL1	-0.186032204980988
BEST1	-0.000589273401387005
KIAA1598	-0.0159862617358136
ENPP2	0.131517306163736
EDIL3	-0.0449758933767771
SLC31A2	0.240179942158885
EVI2A	0.0654339712698311
TMEM144	0.0671072666314023
CLCA4	-0.00798025268103401
MBP	0.115865934489265
UGT8	-0.169134626794304
BCAS1	0.00495885551294725
SH3GL3	-0.0723184430548951
REPS2	-0.149036657881424
BASP1	-0.129027480981357
DYNC1I1	-0.124462273480461
SH3GL2	-0.151627457463688
FUT9	-0.206487628288971
ANKS1B	-0.0914677558300741
CDR1	-0.209822610523796
ATRNL1	-0.0634853343668974
GNAI1	-0.251510715369989
AGTPBP1	-0.30065079919849
EPB41L3	0.0440844929250198
FHIT	0.0517463571753244
NANOS1	-0.196740655190661
TCEAL2	-0.178790921256023
PPFIA2	-0.0828750388301485
ANXA7	-0.152437630061513
UROS	-0.137356041395345
PPA1	-0.222080398788514
SAR1A	-0.183804063640635
CUTC	-0.326174578313735
MSRB2	-0.0377894983964872
HPRT1	-0.053409358400177
ACSL4	0.0109681574045457
POPDC3	0.193191440958769
MGC72080	0.336773179799773
SEPP1	0.353680441422548
MORF4L2	-0.470210812062924
MC1R	0.0376177524808391
KIAA0020	0.0447400275064849
AFAP1	0.0416045918741535
ADCY9	0.215090777217316
GPR172A	0
PHC2	0.196631438374137
SRF	0.264636729258081
SEC61A1	0.3774571804652
CHST3	0.168030597923765
DNAJC13	0.0730621650044415
CDV3	0.00255972339012168
PABPC1	0.287029819245822
MLXIP	0.273368527721124
STK10	0.232169338564418
SP1	0.0870048762643337
SNTB2	0.374854446868786
RREB1	0.340777381855981
LEPREL2	0.342217761649558
KIRREL	0.0839726670327974
AKAP13	0.36634690116101
PLXNA1	0.556487570543414
KIAA0152	0
MYO1E	0.169231391850316
CTSA	0.528675158451204
TMEM43	0.208758723877841
TPM4	0.0534824655941719
TSPAN9	0.0962977670530536
FLNA	0.284294217807296
PLOD3	0.417814950943895
CSGlcA-T	0
ZYX	0.421084206723206
ACTN4	0.384482188838945
NOTCH3	-0.107223823940544
COL4A2	-0.138399027480276
SERPINH1	0.0413631471558218
LAMC1	-0.145421767480752
LMAN1	0.12311485295826
P4HB	0.313265147061189
HSP90B1	0.0655351194649426
CKAP4	0.104869550415921
TRAM2	0.13873280971472
C19orf28	0
FAM38A	0
GANAB	0.141157705196284
LAMA5	0.405794930297032
PXN	0.566137925879519
UNC45A	0.125930852007775
QTRTD1	0.31571777244444
FAM46A	0.366799703627938
PLEKHA4	0.525640451768138
ZDHHC18	0.328849431081729
AFF4	0.03957404399631
BOP1	0.270232710217473
RRP1B	-0.0485851390750197
EXT1	0.0551981380707213
MBTPS1	-0.0659271484738917
HNRPAB	0
GNL2	-0.0524050065283726
RBM15B	-0.278591539828415
GNL1	-0.176627846998372
MIER2	0.350275207989029
XPO6	0.314575815193199
JARID1A	0
ZNF146	-0.29835028671784
EEF2	-0.0247874442288283
BRD4	0.156149615628226
STK11	0.141456174799662
POLRMT	0.25918420582092
FZR1	0.225955216482514
C19orf29	0
GTF2F1	0.291132077499949
ARHGEF18	0.287544527056425
UPF1	0.340700305508948
AP3D1	0.46034740909498
GNA11	0.221340852469096
WIZ	0.153286235469775
DOT1L	0.210638945331427
CHERP	0.0394765064190871
AKAP8L	0.16526779521697
TYK2	0.407414498169715
KIAA0892	0
SPPL2B	0.216655345573443
C19orf6	0.404421381406265
MYO9B	0.520705810716533
GATAD2A	0.294536599170623
TCF3	-0.0387916834001474
PTBP1	0.244362283343986
NCLN	0.453481128243729
PLCG1	0.265325863570584
NFATC3	-0.0830424503003357
TRRAP	-0.000669550940094197
NUP188	0.0497853105155144
CIZ1	-0.131679685174735
ZBTB43	-0.0161912687193312
FBXL11	0
GOLGA2	0.371874098866988
BICD2	-0.00583892428428132
LARP1	0.248695692461285
GOLGA3	0.227336088871073
MSL2L1	0
MORC2	0.0929304201391365
TTC28	-0.0829714927021189
MYST3	0
NCL	0.175483343181483
PRKDC	-0.185753485963039
HNRPM	0
NIPBL	-0.153064583836067
RNASEN	0
HNRPH3	0
HNRPA3	0
JMJD2B	0
SAFB	0.113771840199435
ELAVL1	0.0441447576151715
LMNB2	-0.104659921020431
DNMT1	0.148059556013636
SMARCA4	0.205978206036712
ILF3	-0.0924758593553766
KHSRP	0.0932955135354379
HCFC1	0.0726932947197636
RAD54L2	0.0440497805658194
HELZ	-0.0292011021027652
MED12	-0.0319814232934277
KPNB1	0.15505814064038
DDX42	-0.224344184545507
CHD4	0.140454977822357
GCN1L1	-0.039134976511681
EP400	0.0119807943784057
THOC2	-0.139896152054749
TPR	-0.131283524265101
SRRM2	0.242147152780215
RBBP6	-0.164765699733177
BAT2D1	0
BPTF	-0.216322321850466
ANKRD11	0.392357022464469
RBM10	0.00159941304059882
ZNF629	0.0823730271441435
HNRPUL2	0
ABL1	0.329744664172436
SSRP1	-0.197411673162748
BRPF1	0.161426734384007
UBN1	0.133935774298436
MAML1	-0.13500524702968
TRIO	0.397907856043038
TOP1	0.282419334473799
GPR161	-0.21272257189962
BMS1	-0.066168902033415
PPM1G	0.204303176782937
DCP1A	-0.139147423183349
PCSK7	0.235064667265534
CASP2	-0.164885193188984
FER	-0.161145205748214
NCOR2	0.480708445620805
DIAPH1	0.0739399296705537
DPP3	0.115467659945547
TARS	-0.169435403929446
CDK6	-0.134005895266584
ABCD2	-0.0733219331065552
GAS1	0.13850412520025
TGIF2	-0.300390673227556
TBX2	-0.130412281641551
DOCK6	-0.17695237643318
CAMK2B	-0.123728940828463
CALM1	-0.126691693459065
SHOX2	-0.169927066837526
IRS2	-0.157551375223932
GRIK1	0.244285263072116
MEIS1	-0.0657618139514964
ADAM19	-0.041649816557401
JAG1	-0.0955929817655675
LHFP	-0.22031903145292
TMEM147	0.358317836271608
TMED1	-0.0433380535539533
RIN1	0.684185107821167
PEPD	0.126552627184835
HS3ST3B1	0.271560070956187
CDH4	0.036597421654314
ACSL3	0.0236316018167696
RGS6	-0.190135190166756
KCNF1	0.121167066496947
LMO2	0.469549209333972
FZD7	0.42002699704704
SLC2A10	0.37012721798562
RBCK1	0.296753251302155
NPEPL1	0.433520906482229
POFUT1	0.34496506054563
MCC	0.179027760330184
FLJ11286	0
CD97	0.220703879407154
PLA2G5	0.610194055217395
ARNTL	-0.140003324671454
ANXA5	0.318557029775653
PIPOX	0.246995699288499
LRRC16	0
ELOVL2	-0.000112350342143554
VAV3	0.201858467450862
MEOX2	-0.00348352840957468
FLJ21963	0
NR2E1	-0.0590351631671543
SIPA1L1	0.368224876273192
GALNT4	0.231304610883005
LRP10	0.488002222659458
LAMB2	0.207507948600049
OSBPL3	0.560876918047624
TRIP6	0.69179472767647
GSTK1	0.463191777805262
PTPN14	0.336643948074848
TEAD3	0.17531092870499
EPHB4	0.231259210611901
PCSK5	0.471000624837483
DLC1	-0.110799592835033
CD151	0.575147580027169
ITGA7	0.283311808804645
M6PRBP1	0
RASGRP1	-0.145154109947196
ACSBG1	-0.0329287868384459
MLC1	0.350938091204812
CENTD1	0
SLC4A4	0.241113662710333
FGFR3	0.0502923757361496
PTPRA	-0.237201075413874
ITGB8	0.0292569066039358
EYA2	0.101379616573526
NES	0.414023710775328
DENND2A	0.0979770919893304
DAG1	0.200395527807907
CENTD3	0
SPRY2	0.29477858839262
PDGFA	0.140696597113601
SLC12A4	0.596169320517018
GLG1	0.0831900455942784
SSH3	0.358036701341683
PMP22	0.353779494272717
SOCS2	-0.457622945752432
EGFR	-0.376081882715016
SLC6A11	-0.0672226155480887
SLC6A9	0.00321554055867024
LFNG	0.0419930012404723
GNG7	0.351965914722928
SEMA6D	-0.12131381193059
FZD3	-0.0337588106274517
BTBD2	0.254181755262227
ZNF446	0.172923523274961
DMWD	0.17339487326535
GRIK5	0.062081656826647
ZNF20	-0.299989012530906
CREB5	-0.165791069612097
WSCD1	0.0542350258071185
TRIB2	-0.25196279721802
BLM	-0.0333670677708685
GPR56	-0.0250976740351063
SEMA6A	-0.0509970168504481
NPAS3	-0.0740619558064569
SOX9	0.150446919236307
QTRT1	-0.0276716730383881
CC2D1A	0.381476684265706
AKT2	0.214783021035414
LRFN3	-0.00106106263417745
SCAMP4	0.238017776691232
C19orf22	0
RBM42	0.306258390327908
HMG20B	0.430797274924654
TMEM161A	-0.0412294129353292
APBA3	0.321515066801193
RFXANK	0.151304073832488
KEAP1	0.0233176118407913
NR2F6	0.199071953984557
ERCC2	0.0815395753183174
KIAA0355	-0.0936718969906689
HSPBP1	0.35703353357396
MGC2752	0.255579681675324
ZNF606	-0.371706699660615
ZNF671	-0.227348967069879
ZNF264	0.213087816977528
ZNF8	-0.0905706902867932
ZNF211	-0.0958373166954281
ZNF304	-0.360706006127116
ZNF134	-0.0342583787445967
ZNF419	-0.17290799067359
ZNF45	-0.186217201855566
ZNF228	0
ZNF227	-0.359278515948032
ZNF235	-0.32907457009102
PRPF31	0.262799476431763
MEGF8	-0.0871706386540312
CD3EAP	0.432264822076766
PRKD2	0.142429795001333
IRF3	0.0837418419086967
B3GALT1	0.193022648080097
CDH2	0.0115556953990412
NOS2A	0
FBXO17	0.206160557227484
MAB21L1	-0.0771796024671538
CDH6	-0.22056744483882
SEPT11	-0.0818920086068151
KLHL4	-0.119939516090217
EXTL3	0.298968473274935
KLHDC8A	-0.0975603257601087
SMO	0.168493005124553
GLI2	-0.0704977803078705
RFX2	0.0526009405375679
GNAS	0.259303216134323
ZFHX4	0.265428626263611
LRP5	0.0970796535709811
KLHL25	-0.195921138414892
RGS12	0.0982025198154386
CLIP2	-0.145929949585501
POMT2	-0.107517379292163
SARS2	0.00459692358674567
TLE2	-0.20376592106979
VPS16	-0.0674453451070479
JUND	0.117605034581517
MYO5C	0.0640976027441679
TGFB3	-0.021757783609955
ILK	0.0829500251010463
SNTA1	0.0905333824251284
GJA1	-0.158618519271594
NDP	0.134592450858315
UAP1	0.123684542575853
YAP1	0.21385843748202
LTBP1	0.337925379625959
SYPL1	0.134653473737135
RABGAP1L	0.390498929640654
ALDH3B1	0.764207146065178
LOX	0.207382645054396
FHL2	0.294922111044761
IGFBP6	0.461904401660664
DCBLD2	0.476855046019517
BNC2	0.405371508203283
CASP8	0.477460888078493
HEXA	0.53870157785281
COL8A2	0.83335082040281
TES	-0.0713391038197807
AIM1	0.589646923897472
ENG	0.119772597183637
FXYD5	0.338694552382367
LY75	0.544769559956861
PLAU	0.355327471194269
SH2B3	-0.021619393332983
CDCP1	0.420198263256052
TRIM38	0.290184168362177
SP100	0.436166315398131
FES	0.281233540785597
S100A4	0.450017976236505
P4HA2	0.277780759001514
COL5A1	0.147665306684102
COL1A2	0.130543668758463
COL1A1	0.157966950509891
THBS1	0.176391237297781
IL1R1	0.239528075094123
LAMB1	-0.0299801721677629
LTBP2	0.243736551682867
RAB27A	0.471555173984079
HEXB	0.292355305818275
TMBIM1	0.678811787803114
COPZ2	0.695604037051217
ANXA4	0.552606104959567
PGCP	0
SRPX2	0.484276397647323
ZNF217	0.374976897161367
DRAM	0
MRC2	0.49863673346019
WWTR1	0.289158899109954
SERPINE1	0.351802679302229
CLCF1	0.37859707893716
LRRFIP1	0.655340349439238
FURIN	0.366231843204103
RBMS1	0.266429606393554
NRP1	0.166015420832692
MYH9	0.0479547559373622
ADAM12	0.0913237214859671
MVP	0.657689723364888
FER1L3	0
IQGAP1	0.403122627656473
CAST	0.573160706810103
SHC1	0.402780385225834
ITGA5	0.167348947546561
FNDC3B	0.0516395676522719
GLT25D1	0.093852220539723
TCIRG1	0.579707140248422
TGOLN2	0.516009145566989
TNFRSF1A	0.631199193065986
ANXA1	0.116067871260571
PTRF	0.449111333051737
EHD2	0.268886169308459
EFEMP2	0.407874714108505
TIMP1	0.373325164460556
LGALS1	0.470775331275189
LGALS3	0.274630360678928
CHI3L1	0.227288565866282
CLIC1	0.0707046541890834
CCDC109B	0.418194059017614
EMP3	0.520789536149737
ANXA2	0.430442640707536
PDPN	0.415730040045944
PYGL	0.469962221535072
ARSJ	0.618218539017917
SWAP70	0.452927838128778
TRADD	0.482287560139557
PLS3	0.0582991568263771
ICAM3	0.244963784309797
VAMP5	0.4088387134131
RRAS	0.277303666827448
PROCR	0.0101469660013797
RAB32	0.341260846620172
ASL	0.205623518895684
RELB	0.344396184016196
TGFBI	0.245768709479017
SLC16A3	0.367981031235797
IL15RA	0.233560517320742
ELF4	0.23863345570263
SLC10A3	0.441962813540359
GCNT1	0.589489468716724
LYPLA3	0
DSC2	0.448981048060877
MAPK13	0.453141727825688
HK3	0.530662375423709
MAN2B1	0.615909028644657
GRN	0.381245916080526
CEBPB	0.465236738019713
MGAT1	0.557380796119707
FLJ20273	0
POLD4	0.461876853529523
VDR	0.39390853471757
NOD2	0.462032246958807
DAB2	0.39168924336704
PTGER4	0.569469041538884
THBD	0.219036605935353
PLAUR	0.343615404866691
CASP5	0.325119600938839
CASP4	0.101490182964657
CASP1	0.438369025008092
SLAMF8	0.584719123543083
FLJ22662	0
RHOG	0.682848352757458
CTSB	0.764803401560059
CTSC	0.62077172010784
TGFBR2	-0.0254466972682337
IL4R	0.18827313292965
LHFPL2	0.620691825537879
GNA15	0.65007036291942
TNFRSF1B	0.625157758482025
CCR5	0.64586746431318
DOK3	0.751131494710897
BATF	0.514527013620199
RAC2	0.60323030339933
NCF2	0.443734555376819
KYNU	0.447683342147561
DSE	0.48325580331066
C1orf38	0.781847915836005
ITGAM	0.641230877891808
MS4A4A	0.513151680272808
MSR1	0.564209166350433
IFI30	0.689035190679838
NCF4	0.686029543108321
CD14	0.674449528294261
SIGLEC9	0.583136718143395
PTPN6	0.579637538877702
MYO1F	0.609187088048467
LAIR1	0.773644412782364
LAPTM5	0.824120980678319
ITGB2	0.851859278277655
TLR2	0.631410459869133
PTPRC	0.614601291420194
ALOX5	0.62436790212804
LCP1	0.456624104342743
FCGR2A	0.551049122244547
CD4	0.483301566302604
LCP2	0.11003584798882
CSTA	0.641483111510062
SERPINA1	0.599048414923975
PSCD4	0
MAFB	0.669714415619078
SYNGR2	0.644050435465294
STXBP2	0.627391024160238
ARPC1B	0.429672775390807
SIGLEC7	0.550191867857049
LILRB3	0.597806819478281
NPC2	0.778477540225525
TRPM2	0.679475140086061
FMNL1	0.51081485708985
LY96	0.641155416327984
SLC11A1	0.748139738088365
ECGF1	0
MFSD1	0.354356293846093
SQRDL	0.647374156682953
PSCDBP	0
S100A11	0.539423203007201
TNFAIP8	0.357942049382805
FPRL2	0
C5AR1	0.421037561751144
LILRB2	0.638978253250109
AMPD3	0.529627973803974
STAB1	0.566551760057454
MAN1A1	0.264763028888291
CTSZ	0.551206076789178
STAT6	0.124814997289978
FCGR2B	0.416543900952042
ST14	0.567564989204427
ACSL1	0.450512826830341
SCPEP1	0.0944628947237631
ACPP	0.392699797895795
RAB11FIP1	0.340163622136483
TNFRSF11A	0.495102772296309
WIPF1	0.145111576138983
TNFAIP3	0.303778433729018
PTPN22	0.348357885786773
SAT1	0.615293246660343
PLK3	0.584098131604423
SEC24D	0.0908151425276876
CLEC2B	0.183468768536827
MAN2A1	0.26911440781618
BDKRB2	0.0117722847338547
CD2AP	0.231950622662189
SFT2D2	0.221669012276798
RUNX2	0.236064832666709
ITGA4	-0.109652036539277
HFE	0.298699960992053
FHOD1	-0.0860113498403599
TRIM22	0.489327270975663
PHF11	0.127892179845626
RBKS	0.284431407477367
MGST2	0.15110341169482
C1orf54	-0.147311423942746
BLVRB	0.32303256835549
CYBRD1	0.260646849725672
ARHGAP29	-0.131350783873221
CNN2	0.208604164208365
TLR4	0.0537246694250802
PIGP	0.00855545158339014
UCP2	0.388800552637573
FOLR2	0.488046608874022
TEC	0.312468220564292
S100A13	0.188155869038925
