SampleID	CDKN1B	EPB41	CLGN	PDE10A	RALGPS2	TAF5	ACTR1A	PELI1	ZNF804A	PPM1D	RAD21	SORCS3	ALCAM	PURG	SLC1A1	NR0B1	FBXO21	GADD45G	GABRA3	FHOD3	TMSL8	LRRTM4	PAFAH1B3	FAM110B	REEP1	SNX26	LRP6	C1QL1	TMCC1	GSK3B	MMP16	LPHN3	DLL3	SEC61A2	ICK	RAP2A	ZNF286A	FAM125B	ZEB2	AMOTL2	NKX2-2	TTC3	TOP2B	SCN3A	TOX3	MLLT11	RALGPS1	GSTA4	DGKI	MTSS1	SATB1	KIF21B	PODXL2	CRMP1	GNG4	MYT1	BCL7A	CHD7	SOX4	SOX11	DCX	C6orf134	FAM77C	MARCKSL1	C1orf106	DBN1	DPYSL4	TMEFF1	STMN4	DUSP26	PAK7	PAK3	MAST1	TNRC4	CDK5R1	ATP1A3	FGF9	WASF1	CA10	RP11-35N6.1	SOX10	ERBB3	RAB33A	IL1RAPL1	DNM3	GPR17	CLASP2	PPM1E	STMN1	FLRT1	EPHB1	HDAC2	PHF16	LOC81691	CDC7	MYB	MCM10	ATAD5	HMGB3	CDC25A	TOPBP1	HN1	AOF2	SLCO5A1	NOL4	YPEL1	CXXC4	ZNF643	KLRK1	KLRC4	KLRC3	PCDH11Y	PCDH11X	HRASLS	KIAA1166	ZNF184	CASK	ZNF711	ZNF510	WDR68	MYST2	CBX1	CAMSAP1L1	HOXD3	MATR3	TMEM118	LOC55565	VAX2	TMEM35	NRXN1	SPTBN2	NCALD	SOX2	SCG3	TTYH1	C1orf61	GPM6A	DPF1	RUFY3	NRXN2	NCAM1	MAPT	SRGAP3	FXYD6	ABAT	PHLPP	OLIG2	MAP2	BCAN	NLGN3	CSPG5	DPP6	MYO10	BAI3	ASCL1	SEZ6L	CKB	CRB1	GRIA2	ARHGEF9	VEZF1	MMP15	MARCKS	BEX1	CNTN1	E2F3	RBPJ	BCOR	P2RX7	C20orf42	CSNK1E	ZNF248	PLCB4	PFN2	GPR23	GRID2	MPPED2	TSPAN3	TTPA	SIRT5	CASQ1	AKR7A3	MRPL49	GUK1	VSX1	NDRG2	PPP2R5A	RND1	ZNF323	LYRM1	SEPW1	USP33	ANKRD46	SPAST	PRPSAP2	PDE6D	ORC4L	SCHIP1	NSL1	CRBN	CRYZL1	ACYP2	MGST3	PEX19	MDH1	ATP5L	TSNAX	MAT2B	YPEL5	TCEAL1	CALM2	ATP5F1	COX5B	PEX11B	IMPA1	TTC1	GABARAPL2	NDUFS3	FBXO3	CCDC121	CRYL1	SNX11	GABRB2	SERPINI1	KCNK1	SNCG	CPNE6	KCNJ3	GRM1	VIP	HPCAL4	HPCA	CRYM	CCK	GPR22	CHN1	CA4	ADD3	CAMK2G	NTSR2	AGXT2L1	EDG1	MYBPC1	PPP1R1A	FEZF2	LOC201229	SLCO1A2	DHRS9	FLJ22655	THTPA	SLC30A10	ANXA3	FXYD1	PARP8	MAGEH1	SLC16A7	PGBD5	TPM3	CDC42	PSCD1	ENPP4	MMD	FAM49B	ARRB1	ROGDI	GRM3	SGK3	PLCL1	BEST1	KIAA1598	ENPP2	EDIL3	SLC31A2	EVI2A	TMEM144	CLCA4	MBP	UGT8	BCAS1	SH3GL3	REPS2	BASP1	DYNC1I1	SH3GL2	FUT9	ANKS1B	CDR1	ATRNL1	GNAI1	AGTPBP1	EPB41L3	FHIT	NANOS1	TCEAL2	PPFIA2	ANXA7	UROS	PPA1	SAR1A	CUTC	MSRB2	HPRT1	ACSL4	POPDC3	MGC72080	SEPP1	MORF4L2	MC1R	KIAA0020	AFAP1	ADCY9	GPR172A	PHC2	SRF	SEC61A1	CHST3	DNAJC13	CDV3	PABPC1	MLXIP	STK10	SP1	SNTB2	RREB1	LEPREL2	KIRREL	AKAP13	PLXNA1	KIAA0152	MYO1E	CTSA	TMEM43	TPM4	TSPAN9	FLNA	PLOD3	CSGlcA-T	ZYX	ACTN4	NOTCH3	COL4A2	SERPINH1	LAMC1	LMAN1	P4HB	HSP90B1	CKAP4	TRAM2	C19orf28	FAM38A	GANAB	LAMA5	PXN	UNC45A	QTRTD1	FAM46A	PLEKHA4	ZDHHC18	AFF4	BOP1	RRP1B	EXT1	MBTPS1	HNRPAB	GNL2	RBM15B	GNL1	MIER2	XPO6	JARID1A	ZNF146	EEF2	BRD4	STK11	POLRMT	FZR1	C19orf29	GTF2F1	ARHGEF18	UPF1	AP3D1	GNA11	WIZ	DOT1L	CHERP	AKAP8L	TYK2	KIAA0892	SPPL2B	C19orf6	MYO9B	GATAD2A	TCF3	PTBP1	NCLN	PLCG1	NFATC3	TRRAP	NUP188	CIZ1	ZBTB43	FBXL11	GOLGA2	BICD2	LARP1	GOLGA3	MSL2L1	MORC2	TTC28	MYST3	NCL	PRKDC	HNRPM	NIPBL	RNASEN	HNRPH3	HNRPA3	JMJD2B	SAFB	ELAVL1	LMNB2	DNMT1	SMARCA4	ILF3	KHSRP	HCFC1	RAD54L2	HELZ	MED12	KPNB1	DDX42	CHD4	GCN1L1	EP400	THOC2	TPR	SRRM2	RBBP6	BAT2D1	BPTF	ANKRD11	RBM10	ZNF629	HNRPUL2	ABL1	SSRP1	BRPF1	UBN1	MAML1	TRIO	TOP1	GPR161	BMS1	PPM1G	DCP1A	PCSK7	CASP2	FER	NCOR2	DIAPH1	DPP3	TARS	CDK6	ABCD2	GAS1	TGIF2	TBX2	DOCK6	CAMK2B	CALM1	SHOX2	IRS2	GRIK1	MEIS1	ADAM19	JAG1	LHFP	TMEM147	TMED1	RIN1	PEPD	HS3ST3B1	CDH4	ACSL3	RGS6	KCNF1	LMO2	FZD7	SLC2A10	RBCK1	NPEPL1	POFUT1	MCC	FLJ11286	CD97	PLA2G5	ARNTL	ANXA5	PIPOX	LRRC16	ELOVL2	VAV3	MEOX2	FLJ21963	NR2E1	SIPA1L1	GALNT4	LRP10	LAMB2	OSBPL3	TRIP6	GSTK1	PTPN14	TEAD3	EPHB4	PCSK5	DLC1	CD151	ITGA7	M6PRBP1	RASGRP1	ACSBG1	MLC1	CENTD1	SLC4A4	FGFR3	PTPRA	ITGB8	EYA2	NES	DENND2A	DAG1	CENTD3	SPRY2	PDGFA	SLC12A4	GLG1	SSH3	PMP22	SOCS2	EGFR	SLC6A11	SLC6A9	LFNG	GNG7	SEMA6D	FZD3	BTBD2	ZNF446	DMWD	GRIK5	ZNF20	CREB5	WSCD1	TRIB2	BLM	GPR56	SEMA6A	NPAS3	SOX9	QTRT1	CC2D1A	AKT2	LRFN3	SCAMP4	C19orf22	RBM42	HMG20B	TMEM161A	APBA3	RFXANK	KEAP1	NR2F6	ERCC2	KIAA0355	HSPBP1	MGC2752	ZNF606	ZNF671	ZNF264	ZNF8	ZNF211	ZNF304	ZNF134	ZNF419	ZNF45	ZNF228	ZNF227	ZNF235	PRPF31	MEGF8	CD3EAP	PRKD2	IRF3	B3GALT1	CDH2	NOS2A	FBXO17	MAB21L1	CDH6	SEPT11	KLHL4	EXTL3	KLHDC8A	SMO	GLI2	RFX2	GNAS	ZFHX4	LRP5	KLHL25	RGS12	CLIP2	POMT2	SARS2	TLE2	VPS16	JUND	MYO5C	TGFB3	ILK	SNTA1	GJA1	NDP	UAP1	YAP1	LTBP1	SYPL1	RABGAP1L	ALDH3B1	LOX	FHL2	IGFBP6	DCBLD2	BNC2	CASP8	HEXA	COL8A2	TES	AIM1	ENG	FXYD5	LY75	PLAU	SH2B3	CDCP1	TRIM38	SP100	FES	S100A4	P4HA2	COL5A1	COL1A2	COL1A1	THBS1	IL1R1	LAMB1	LTBP2	RAB27A	HEXB	TMBIM1	COPZ2	ANXA4	PGCP	SRPX2	ZNF217	DRAM	MRC2	WWTR1	SERPINE1	CLCF1	LRRFIP1	FURIN	RBMS1	NRP1	MYH9	ADAM12	MVP	FER1L3	IQGAP1	CAST	SHC1	ITGA5	FNDC3B	GLT25D1	TCIRG1	TGOLN2	TNFRSF1A	ANXA1	PTRF	EHD2	EFEMP2	TIMP1	LGALS1	LGALS3	CHI3L1	CLIC1	CCDC109B	EMP3	ANXA2	PDPN	PYGL	ARSJ	SWAP70	TRADD	PLS3	ICAM3	VAMP5	RRAS	PROCR	RAB32	ASL	RELB	TGFBI	SLC16A3	IL15RA	ELF4	SLC10A3	GCNT1	LYPLA3	DSC2	MAPK13	HK3	MAN2B1	GRN	CEBPB	MGAT1	FLJ20273	POLD4	VDR	NOD2	DAB2	PTGER4	THBD	PLAUR	CASP5	CASP4	CASP1	SLAMF8	FLJ22662	RHOG	CTSB	CTSC	TGFBR2	IL4R	LHFPL2	GNA15	TNFRSF1B	CCR5	DOK3	BATF	RAC2	NCF2	KYNU	DSE	C1orf38	ITGAM	MS4A4A	MSR1	IFI30	NCF4	CD14	SIGLEC9	PTPN6	MYO1F	LAIR1	LAPTM5	ITGB2	TLR2	PTPRC	ALOX5	LCP1	FCGR2A	CD4	LCP2	CSTA	SERPINA1	PSCD4	MAFB	SYNGR2	STXBP2	ARPC1B	SIGLEC7	LILRB3	NPC2	TRPM2	FMNL1	LY96	SLC11A1	ECGF1	MFSD1	SQRDL	PSCDBP	S100A11	TNFAIP8	FPRL2	C5AR1	LILRB2	AMPD3	STAB1	MAN1A1	CTSZ	STAT6	FCGR2B	ST14	ACSL1	SCPEP1	ACPP	RAB11FIP1	TNFRSF11A	WIPF1	TNFAIP3	PTPN22	SAT1	PLK3	SEC24D	CLEC2B	MAN2A1	BDKRB2	CD2AP	SFT2D2	RUNX2	ITGA4	HFE	FHOD1	TRIM22	PHF11	RBKS	MGST2	C1orf54	BLVRB	CYBRD1	ARHGAP29	CNN2	TLR4	PIGP	UCP2	FOLR2	TEC	S100A13
Sample0	-0.725382459830064	-1.4184135796003	-0.474059571281464	0.477978234676948	-0.804242475456504	-0.607400295404406	0.660857778286713	-0.537199727242479	-0.406526190343143	-0.840226479641709	-1.34380307192758	-0.79657884993075	-0.674491673244766	-0.525731736367658	-0.363747471655191	-0.203515888664406	-1.34994750063873	-0.523100088714655	-0.37704299617162	1.96233166904889	-0.448103895788327	-0.490520981858624	-1.11735339650507	0.18042394474949	-0.917987921888002	-1.10140256943269	-0.991065633114707	0.356548888183255	-0.658979155650859	-1.25472795472779	-0.437774310551137	-0.993905800428178	-0.553278689868909	-0.697252729889851	-0.151535078337636	-1.39267639601331	-1.05870057119404	-0.657092308985952	0.078998519767873	0.428357913238586	-0.828874684300173	-0.42547707125586	-0.893338962162161	-0.694612798377618	-0.53341159707058	-0.584899055771845	-0.850570710811008	-0.279524717948987	-0.43476384603362	-1.05170654373709	-0.501793863980725	-0.532512606549568	-0.809630721018661	-0.61267902277877	-0.806811441754689	-0.479806138616165	-0.910534246665136	-0.972994916476175	-0.681097276256198	-0.665541696438653	-0.551268830845364	-0.738993751258256	-0.645504670102193	-0.714570694600818	-0.732286455269903	1.0210277958405	-0.924322277264183	-0.569492344097965	-0.880873118632905	-0.845602194207779	-0.459909094430087	-0.467265209070976	-0.442510105946256	-0.480968915131929	-1.03442574174866	-0.401294197868661	-0.560848055494693	-0.574714490573753	-0.448737818718419	-0.648821620901499	-0.515993334663563	-0.508278118398067	-0.539847864747314	-0.653469523516513	-0.492508763519908	-0.431017257745261	-0.831728153333357	-0.777984229398886	-0.801784173465709	-0.689054672633932	-0.502044506152705	0.0348933574932122	-0.634292305886036	-0.325891034672858	-0.259282527516775	-0.175542446379238	-0.270860746785188	-1.00750798950163	0.532038078774916	-0.367301218285705	0.0920918598574467	0.0124552204871047	0.35762056481582	-1.11603506663459	-0.663256799957235	-0.658651401450764	-0.615672704019455	-0.301072892721315	-0.109125646643653	-0.240244629403699	-0.397912955179049	-0.157319257130361	0.318717693865297	-0.448093618612379	-0.175405538806776	-0.490417679019236	-0.311746224101399	-0.849574610005437	-0.407724789954388	-1.29936611385411	-0.833743325221148	0.476801972681924	-1.02027843908978	-0.338866181076906	-0.135812395477949	-1.19476485280803	-0.733213441518442	-0.373343401396603	-0.618481303949224	-0.822867535378002	-0.475775041618843	-0.150368928535325	-1.48594909659097	-0.840315276346702	-1.21573567854686	-1.57856286885091	-1.12149787986089	-1.21722483160927	-1.47840658565565	-1.09609187173929	-1.17868587596433	-1.0281052864158	-0.928451408493578	-1.16401281864748	-0.994098053098306	-1.11408864783292	-0.729862678248645	-0.955543232205277	-0.97742275465183	-1.08693299059512	-1.11712103340282	-1.11547352868719	-0.929217512254061	-0.970707206034719	-0.926974875174099	-0.692319650950353	-0.971298949624342	-0.692358445331195	-0.995185171193093	-0.422900551568246	-1.15145998753351	-0.533200662022728	-0.866116250601217	-1.11947586789233	-0.392088146330407	-0.672229181107091	0.117208895604911	-0.650968631332415	-0.747273720018025	-0.461440256807526	-0.453660934005361	-0.530755849615447	-0.393268616473887	0.314267831078851	-0.219930288158241	-0.375075530222926	-0.532519830281777	0.435548535850604	-1.05102696790867	0.143336601636905	-0.132268243116929	0.196153006619235	0.547631043147743	0.67903745279795	-0.704786276641543	-0.750962450086866	-0.103014355947883	-0.626372614697113	-0.437641062031552	0.719363307985188	-0.462033214869213	-1.42810243716343	-0.435543963309185	-0.601398919403541	-0.337820009253751	-0.211371084267853	-0.216385924684334	-0.730859820357351	-0.827819403476938	-0.170932643464349	0.717922196029186	-0.860667510815956	0.504767721701383	0.310807676089109	0.644205445632044	-0.0443411456606731	0.48162696225623	0.407988689904273	0.977677614360128	0.0360730500533895	0.400224297825326	0.677410723209819	-0.182167842774686	0.193026866350954	-0.494178296622902	0.846614862508097	-0.525667453410038	-0.226216135516651	-0.370817923208699	0.183785516565228	-0.831495849978417	1.02317271256769	-0.686256689701567	0.250179737264457	0.0702634312953416	-0.335953176776908	-0.0639643055244669	-0.76476558985021	-0.336127831467684	-0.366251407240589	-0.466243670430982	-0.353637181741114	-0.344394572705968	-0.339003522360193	-0.570898078550217	0.844874007133022	-0.392359093486258	-0.278789553459598	-0.368941216378226	-0.285749377579174	-0.408818805424402	-0.487223216645167	-0.395652971657533	-0.355693525498762	-0.270665554431583	1.38401422470906	-0.701799645777124	-0.472477007195893	-0.499905477386542	0.177534672742459	-0.649502087727941	-0.183529891860449	-0.155470244097295	2.59372636030687	0.249479874807923	-0.0566578135805431	-0.969296122196785	-0.966250366585291	-0.477726024169689	0.154606375776182	-0.847529003128866	-0.818578048816299	-0.0343381651322007	-0.109593447177083	-0.809593981128341	-0.716148820977549	-0.374482043790569	-0.302652999555896	-0.076210167329204	-0.652111676788432	1.38831258101801	0.356901874671077	0.169736252138072	0.969955993444291	-0.339323481110616	-0.361050234492425	-0.67520652002936	-0.573312514184129	-0.590891470918454	-0.822960777572619	0.621095566504895	0.498673780167279	-0.234056873352299	-0.507336509447645	-0.958111475994468	-1.08501962700847	-0.891773536290214	-0.516895226126636	0.0273907784335933	-0.62101466766532	-0.020187175318072	0.0607849011583528	0.305392010877867	-0.755988467743167	-0.362637511129811	0.931827883303614	1.5567565800555	0.0945052625285587	2.20611503444748	1.11951071436541	0.231816100534412	0.892624861828069	2.13142346886458	0.127408162658679	2.32517570409103	0.104189284911226	1.32552361338591	-0.677982329659697	1.52535636033371	1.43125941919051	-0.463903956931526	0.0805178431726364	-0.311244193695459	0.273889369551449	1.4811593454883	-0.0697134383183294	2.19400578206773	0.264746166416042	0.896320826740528	-0.175470312323609	1.87193881998486	-0.208909251538866	-1.00494027664242	-0.44443884319919	10.2786932145607	-0.317266005019511	-0.430178284167181	1.05987840616598	-0.416464899403748	0.620084669856953	3.46187509418323	1.97527675100269	0.842726654720498	1.94074919139062	0.523197159322849	1.27023076064738	4.07812244947581	0.52335642336099	-0.250072596458671	2.4380659388982	1.00050050924843	6.90635196521324	1.91116110664254	-0.21581263511811	2.1590503326561	-0.534275762667321	3.65508145659235	2.04394820649669	-0.437318930447027	0.130375361929419	1.14385943433672	-0.478141412737184	-0.228232644766477	-0.129626896170249	-0.13338826266708	1.34584560100077	-0.427019191639902	-0.212998100979824	-0.148492055954343	-0.052721119397144	-0.189337101446296	0.995820399794577	0.201760070912646	0.391674215042903	1.57901709966687	1.12514609989173	0.103007540020991	-0.446844221643983	-0.63356358374177	-1.25078281455943	-0.164567937215056	-0.23184738979129	-1.12708033368192	-0.295423810665973	-0.400254299344442	-1.32662709305261	-0.956022785296575	-0.873928277823323	-0.803662785111332	-1.04964342486786	-1.34398536048808	-0.865453822793745	-0.302152153236908	-0.423083672510762	-0.782913636185893	-0.828023105397824	-0.365738314443473	-1.60747817780188	-1.44407654052542	-0.9017369133334	-0.423921892890876	-0.993786935506806	-0.959538046899961	-0.525149506214092	0.290388698847016	-0.153470798842255	-0.787134800126371	-0.281096218697124	0.105998401831574	0.727376139714071	-1.24160980972342	-0.946039060267205	0.0516683113809228	-0.259837976607914	0.293585774973187	1.38679843685972	-0.298689554833796	-0.0987023055307125	-0.156765056853823	-1.03846835106807	0.102029988860593	-0.171084275141799	-0.0841915825252799	-0.327361765850637	0.226668619523037	-0.210676502613928	-0.579771703343766	-1.074639836208	-1.07717666814016	-0.0331497886347693	-0.722288321407966	-0.724015712224572	-0.807942390563061	-0.615362017474869	-0.884970425772754	-0.50313381347529	-0.901328940264503	-0.549010248576041	-0.573872918501647	0.005804749044326	0.839327042328833	-1.19243178822879	0.8284672239352	0.14332378967528	-0.410034738659316	-1.32062145911065	-1.14415952927355	-0.2181139186214	-0.396841078332896	-0.630900680478526	-0.741365970042891	-0.0323299287934352	-0.781714109058957	-1.0059332080091	-0.151240613143799	-0.0843603558553149	-0.567391824756357	-0.906638921552829	0.445541485785992	-0.740223691562172	-0.405071624637041	-0.845032330125235	0.57464176880003	-0.204165647350655	0.370236639328808	0.417397541106241	-0.517477292196691	-0.332133824595447	0.570646805990729	-0.57324584203821	0.196570576480496	1.3893441547326	-1.21418420893755	-0.673342867855034	0.789659789339872	-0.554385897785467	-0.517505926462758	-0.427009222542262	-0.559028833495279	-0.698838580333745	0.408434003565508	-0.745771821361432	-0.624436004144544	-0.415546304802287	0.582519041980384	-0.188138812982266	0.523867763904644	-0.255963128547583	0.706979551944704	0.796297504147364	0.126502080499548	-0.533814581464941	-0.528592996215986	-0.646646946571522	-0.940326738380845	-0.647944445457712	-0.980970890080187	0.108324156675552	4.45950168506799	0.271566045089659	0.317895151670891	1.21719814655154	-0.498920429308747	0.773363489009617	-0.29999933890614	0.0334657488086054	-0.975560613745498	1.4224548350738	-0.0402700672588222	-0.524076472947281	-0.72932552050553	-0.532107210557654	0.399559638676549	-0.392922203392948	-0.820638600817	-0.281350888107886	-0.231500901815482	0.938997714927058	0.365957567505915	-0.400642691016437	0.533028153433528	1.92554219819215	-0.346545748467113	1.06974351993901	1.77801474185379	0.0661963742802879	-0.0856135405546226	0.461278654257605	-0.414704901802444	-0.12834242336493	-0.921268040963206	-0.236762096269642	-0.815233501141257	-1.17801883708616	-0.973101508972425	-0.481888463446094	-0.726416157090982	-1.00213716365799	-0.0341164054686007	-0.865546254466401	-0.673430354278264	-0.637192996158199	-0.644644846305549	-0.906057478529669	-0.727739878469796	-0.189585748235093	-0.2045837816826	0.776694774409012	0.60949342049326	-0.491262247299579	-0.359246414525894	-0.373058979382107	-0.753293538353941	-0.844953937655427	-1.02747411446836	-0.901221455599369	-0.848520593150726	-0.699980673132473	-0.533376742218185	-1.23936957357999	-1.0924354743515	-0.610178589274157	-0.918534761778684	-1.11807059191702	-0.997314054883375	-0.876405036893166	-1.03268318093515	-1.26823074380583	-1.34231745398134	-1.3951360353636	0.0429376599379213	-1.02542098299017	-0.560646332511079	0.119798994882516	-0.247734459199692	-0.0184222475925961	-0.566846436142999	-0.389144735566605	-0.713132165881683	-0.0364656069609974	-0.359667742120192	-0.342934404387231	-0.576604616052785	1.06543483722483	-0.358589240745203	-0.618187039027896	-0.745098581148134	-1.05222982823801	-0.587219602528831	-0.987304183244688	-0.824160681695959	-0.947939638826914	-0.973683368977333	-0.903501911274613	-1.12813740280074	-0.834653755157917	-0.952673636989775	-1.19635583885998	-0.99592789040003	-0.267088819405691	-1.26393600425816	0.161229771589717	-0.392156390123627	-0.339014400665824	-0.961917870318025	-0.997566689717587	-0.310320285601761	-0.304533096088153	-0.461524513366009	-0.467508857116094	0.683597190235213	-0.522506842543699	-0.730602629090629	-0.947866760546934	0.0923679996878124	-0.619098045292087	-0.895563645626807	-0.0967829557468026	0.507547563686932	-0.900911709148948	-1.0247463422776	-1.08535599734267	-0.688163296911201	-1.42443145187438	-0.700059261371491	-0.813489606767895	1.91502022758776	-0.497703820975726	-0.578076479953082	6.07826791618816	1.16209831059889	0.564571281531303	0.759057866248492	-0.662256120239346	1.57495559787697	0.717796207630798	0.171308494640182	0.214959802006469	1.21096061817311	0.152265360778994	1.03623933090363	1.89691042387951	0.51195720145544	-0.400351962370926	1.43154336026195	0.527579997199506	1.81780492785799	5.76505332998812	0.910129311406198	0.917891422706	0.927256805357014	0.918626798333282	0.536894085509711	0.819342146330987	1.06053447857263	-0.302880478170046	0.924671230157348	1.25213567702324	0.321773113920602	1.23141828102435	6.27394671465796	8.78302587356379	5.87503876016311	8.17231684349662	2.71320306638805	2.36171173595078	5.06148623184514	1.29026124529912	1.25362761835356	0.726539452221908	0.626708461722199	5.5729439737289	0.929604811906688	4.97450596693575	1.74775160971611	0.842410230797356	0.361518364570505	3.1613018627577	-0.0776019937451234	0.449194704285853	-0.316815691357796	0.409614762176724	0.00130490862492698	2.3284339757472	1.14177770355129	1.73688037914172	7.08242587429858	0.638533200591293	1.30148043695648	0.410089287427871	1.1391227163639	1.04440428349952	2.80485618313202	1.22307645598324	1.73831799287782	2.35444223298564	0.39284037649125	2.12787766383839	1.08056565872074	0.444587732083651	1.46049327417796	4.13240603032169	1.39200004231422	1.87253797806478	-0.0598211124337648	0.382467459654972	1.29979841476229	0.408131483418715	0.455102930218253	2.04423528559793	-0.0598707010773338	1.27808364481994	-0.524583748357424	0.097215000702738	1.53658093825828	1.16435162933184	2.35500172353812	0.159925266884191	0.687647808472164	2.4583650071456	1.85460065553162	1.85482106053052	0.18364519542866	4.60704652471021	1.40207821482571	0.384006073250094	2.53414401135968	1.39264967075686	2.52013134864666	1.05087111023874	-0.30982086036297	-0.171889310141626	0.00949535043401578	1.42662172397655	3.20319410016694	0.72300348753465	4.02001423224436	-0.106847933708516	0.850620253340394	2.17640261829646	-0.00933172668321274	2.11942797304589	0.702839321589837	0.803346136539053	1.10124998400463	-0.216655672703922	2.14400400154554	1.49686005568792	0.37230583728139	2.41457437658201	0.92265238453255	0.845257596212367	0.889376685240611	0.694165921950653	1.15393257808197	1.49406643924316	0.145812174315143	0.12370512868939	0.292936791504571	0.286803830092375	0.215196687162307	0.114264727253776	-0.223968116781489	0.0476916916680347	3.33085565709706	0.220834340536111	0.444772485550501	0.470147000545904	-0.240595145803022	0.813754881988146	-0.187290365886663	0.247647343570681	-0.158598853557438	0.190270648924527	0.802948509019889	0.520557842729891	0.467916021337397	0.486470585703597	0.850824885038017	-0.068214509835684	-0.048458618755716	-0.020075165088095	0.806567479110227	0.510103327783933	1.06438019910599	0.231520715380693	-0.0929441987825645	0.688170543239534	1.00279340755163	-0.00520537237181064	-0.122392569556911	2.5395877627065	-0.175152334297668	-0.275820716085711	0.862111396334	0.303022768336942	0.611436959101092	0.537126953924836	-0.0479646246428061	3.2363660057821	1.34257708155942	0.403459070252748	0.0677554795925473	2.08254483339811	0.544245343010682	0.188875425632397	0.965191356329136	0.373691015642983	-0.270486699856899	0.845978604251333	0.111839559227608	0.28906798230777	1.25183220923562	1.3467939435161	0.267345153879549	3.03711841539011	1.72478935311609	-0.371760487364886	-0.300243089956578	-0.0482790515370071	1.88143925298087	-0.349476415286585	-0.124660058502434	0.469935594433069	-0.339743995360022	6.75316297669086	0.830692650868859	1.88624182005475	1.12650464377477	-0.185768845901678	1.648500482031	0.215451574392023	2.90416495019933	0.583344639655232	1.91931060393181	0.333052605616892	1.38329184367993	1.61226734221361	0.241004090611485	0.0981497909601716	0.564541068714703	1.7400244191929	0.153734452053674	5.72188009888345	0.410488403245052	1.87552858151645	-0.466372971052249	0.789815610051765	-0.127674986541757	0.183819972393796
